"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.7,"ES",0.0505627260273973,0.031942,0.018768,0.059253,0.0504399874769403
0.7,"FI",0.123304714285714,0.077753,0.057982,0.150859,0.126344831865962
0.7,"FR",0.0836973493975904,0.059601,0.0307135,0.1100585,0.0771160564675615
0.7,"HR",0.110266142857143,0.039149,0.026409,0.099203,0.161907064035132
0.7,"HU",0.0962253684210526,0.094982,0.0604135,0.1205455,0.0516769815082225
0.7,"IE",0.1498452,0.063253,0.044031,0.284892,0.14968372833979
0.7,"IS",0.059983,0.059983,0.059983,0.059983,NA
0.7,"IT",0.0572601071428571,0.038451,0.016066,0.06764075,0.081015247171836
0.7,"LT",0.0702936666666667,0.073005,0.0601395,0.088497,0.041572296480549
0.7,"LU",0.067506,0.067506,0.067506,0.067506,NA
0.7,"LV",0.07224775,0.026729,0.00911375,0.089863,0.106878038272213
0.7,"ME",0.000898,0.000898,0.000898,0.000898,NA
0.7,"MK",0.07009325,0.0551605,0.04263075,0.082623,0.0431359224032979
0.7,"MT",0.293921,0.293921,0.293921,0.293921,NA
0.7,"NL",0.126580657142857,0.118623,0.058511,0.189589,0.0900477110947769
0.7,"NO",0.0797015,0.048291,0.02042175,0.10969575,0.0905363101805016
0.7,"PL",0.0904941379310345,0.057317,0.03355325,0.09196175,0.108059064442351
0.7,"PT",0.05222525,0.0403795,0.0244715,0.081063,0.0395222970972198
0.7,"RO",0.0853062571428571,0.055212,0.029046,0.1030475,0.0945003104639602
0.7,"RS",0.0903194285714286,0.0913355,0.05114875,0.117119,0.0432877806416444
0.7,"SE",0.0923093333333333,0.0719675,0.0443895,0.11341025,0.0755749244480822
0.7,"SI",0.1372685,0.1372685,0.13097075,0.14356625,0.0178127269248703
0.7,"SK",0.116306375,0.112326,0.05026825,0.18387775,0.0792604506925247
0.7,"TR",0.105244328947368,0.0736065,0.03238525,0.1269315,0.1085085096962
0.7,"UK",0.297461446808511,0.255995,0.143227,0.4472585,0.184072895510566
0.7,"XK",0.09699,0.07939,0.041336,0.143844,0.10363498474936
0.8,"AL",0.1973,0.0938245,0.0497375,0.241387,0.269439438710569
0.8,"AT",0.141866166666667,0.1427955,0.09103125,0.1690455,0.0743637743969916
0.8,"BA",0.2130064,0.24809,0.092458,0.291132,0.130513764893976
0.8,"BE",0.107403181818182,0.089063,0.0633385,0.1217765,0.0839529508937216
0.8,"BG",0.105653941176471,0.08954,0.07185,0.110293,0.0804955944489127
0.8,"CH",0.0750878,0.049821,0.02759275,0.087099,0.0739637341551775
0.8,"CY",0.06394,0.06394,0.050049,0.077831,0.0392896811898493
